Código;Job;PID;Node;Cenário;Data Início;Data Fim;Total (s)
348412;JOB_NASA_CME_NF;213464;N1;SD_NF;08/12/2025 07:55;08/12/2025 07:57;00:01:51
348411;JOB_NASA_CME_NF;213692;N1;newvisionapp;08/12/2025 07:55;08/12/2025 07:57;00:02:00
348410;JOB_NASA_CME_ST;4036;N2;SD_ZCME_STATUS;08/12/2025 07:55;08/12/2025 07:55;00:00:36
348409;JOB_NASA_CME_ST;3376;N2;SD_ZCME_REALIZAR;08/12/2025 07:54;08/12/2025 07:54;00:00:47
348408;JOB_NASA_CME_ST;1956;N2;newvisionapp;08/12/2025 07:53;08/12/2025 07:55;00:01:44
348407;JOB_NASA_CME_NF;208712;N1;newvisionapp;08/12/2025 07:53;08/12/2025 07:53;00:00:13
348406;JOB_NASA_VA;4088;N2;SD_J3GH_IE02;08/12/2025 07:44;08/12/2025 07:45;00:01:09
348405;JOB_NASA_VA;4292;N2;newvisionapp;08/12/2025 07:42;08/12/2025 07:43;00:00:43
348404;JOB_NASA_VA;4880;N2;SD_J4GL_VA22_VA41;08/12/2025 07:42;08/12/2025 07:44;00:02:22
348403;JOB_NASA_VA;4892;N2;newvisionapp;08/12/2025 07:41;08/12/2025 07:45;00:03:43
348402;JOB_SD_ZVF31_ECP;200152;N1;SD_ZVF31_REST;08/12/2025 07:24;08/12/2025 07:24;00:00:08
348401;JOB_SD_ZVF31_ECP;213812;N1;SD_ZVF31_SQL;08/12/2025 07:24;08/12/2025 07:24;00:00:21
348400;JOB_SD_ZVF31_ECP;209676;N1;newvisionapp;08/12/2025 07:24;08/12/2025 07:24;00:00:46
348399;JOB_NASA_VA;2528;N2;SD_J4GL_VA22_VA41;08/12/2025 07:20;08/12/2025 07:20;00:00:26
348398;JOB_NASA_VA;5384;N2;newvisionapp;08/12/2025 07:19;08/12/2025 07:20;00:00:59
348397;JOB_NASA_VA;1056;N2;SD_J3GH_IE02;08/12/2025 07:03;08/12/2025 07:06;00:02:41
348396;JOB_NASA_VA;3020;N2;SD_J4GL_VA22_VA41;08/12/2025 06:59;08/12/2025 07:03;00:04:39
348395;JOB_NASA_VA;6824;N2;newvisionapp;08/12/2025 06:58;08/12/2025 07:06;00:07:43
348394;JOB_NASA_CME_NF;212732;N1;SD_NF;08/12/2025 06:39;08/12/2025 06:41;00:02:00
348393;JOB_NASA_CME_NF;208592;N1;newvisionapp;08/12/2025 06:39;08/12/2025 06:41;00:02:10
348392;JOB_NASA_CME_NF;211860;N1;SD_NF;06/12/2025 08:53;06/12/2025 08:55;00:01:46
348391;JOB_NASA_CME_NF;215032;N1;newvisionapp;06/12/2025 08:53;06/12/2025 08:55;00:02:05
348390;JOB_NASA_CME_NF;213056;N1;SD_NF;06/12/2025 08:16;06/12/2025 08:18;00:01:49
348389;JOB_NASA_CME_NF;166908;N1;newvisionapp;06/12/2025 08:16;06/12/2025 08:18;00:01:58
348388;JOB_NASA_CME_NF;212004;N1;SD_NF;05/12/2025 18:45;05/12/2025 18:47;00:01:47
348387;JOB_NASA_CME_NF;85016;N1;newvisionapp;05/12/2025 18:45;05/12/2025 18:47;00:01:55
348386;JOB_NASA_CME_NF;214928;N1;SD_NF;05/12/2025 18:11;05/12/2025 18:12;00:01:45
348385;JOB_NASA_CME_NF;210932;N1;newvisionapp;05/12/2025 18:11;05/12/2025 18:12;00:01:54
348384;JOB_NASA_CME_ST;4636;N2;SD_ZCME_STATUS;05/12/2025 18:03;05/12/2025 18:03;00:00:10
348383;JOB_NASA_CME_ST;4644;N2;SD_ZCME_REALIZAR;05/12/2025 18:02;05/12/2025 18:03;00:00:44
348382;JOB_NASA_CME_ST;6848;N2;newvisionapp;05/12/2025 18:02;05/12/2025 18:03;00:01:00
348381;JOB_NASA_CME_NF;213880;N1;newvisionapp;05/12/2025 18:02;05/12/2025 18:02;00:00:13
348380;JOB_NASA_VA;1580;N2;SD_J3GH_IE02;05/12/2025 17:59;05/12/2025 18:01;00:01:34
348379;JOB_NASA_VA;4784;N2;SD_J4GL_VA22_VA41;05/12/2025 17:57;05/12/2025 18:00;00:02:15
348378;JOB_NASA_VA;2640;N2;newvisionapp;05/12/2025 17:57;05/12/2025 18:01;00:04:00
348377;JOB_NASA_CME_NF;213960;N1;SD_NF;05/12/2025 17:50;05/12/2025 17:52;00:01:59
348376;JOB_NASA_CME_NF;214740;N1;newvisionapp;05/12/2025 17:50;05/12/2025 17:52;00:02:09
348375;JOB_NASA_CME_ST;6788;N2;SD_ZCME_STATUS;05/12/2025 17:38;05/12/2025 17:40;00:01:10
348374;JOB_NASA_CME_ST;6780;N2;newvisionapp;05/12/2025 17:35;05/12/2025 17:36;00:00:34
348373;JOB_NASA_CME_ST;2684;N2;SD_ZCME_REALIZAR;05/12/2025 17:34;05/12/2025 17:39;00:04:16
348372;JOB_NASA_CME_ST;5768;N2;newvisionapp;05/12/2025 17:34;05/12/2025 17:40;00:05:34
348371;JOB_NASA_CME_NF;212668;N1;newvisionapp;05/12/2025 17:34;05/12/2025 17:34;00:00:12
348370;JOB_NASA_CME_NF;146084;N1;newvisionapp;05/12/2025 17:34;05/12/2025 17:34;00:00:12
348369;JOB_NASA_CME_NF;213336;N1;SD_NF;05/12/2025 17:31;05/12/2025 17:32;00:01:18
348368;JOB_NASA_CME_NF;214980;N1;newvisionapp;05/12/2025 17:31;05/12/2025 17:32;00:01:27
348367;JOB_NASA_VA;6072;N2;SD_J3GH_IE02;05/12/2025 17:29;05/12/2025 17:31;00:01:13
348366;JOB_NASA_VA;3892;N2;SD_J4GL_VA22_VA41;05/12/2025 17:25;05/12/2025 17:29;00:03:42
348365;JOB_NASA_VA;5112;N2;newvisionapp;05/12/2025 17:25;05/12/2025 17:31;00:05:35
348364;JOB_NASA_VA;5496;N2;SD_J3GH_IE02;05/12/2025 17:16;05/12/2025 17:18;00:01:53
348363;JOB_NASA_VA;672;N2;SD_J4GL_VA22_VA41;05/12/2025 17:12;05/12/2025 17:16;00:03:37
348362;JOB_NASA_VA;5064;N2;newvisionapp;05/12/2025 17:12;05/12/2025 17:18;00:06:00
348361;JOB_NASA_J3GH;436;N2;SD_J3GH_IE02;05/12/2025 17:08;05/12/2025 17:10;00:01:15
348360;JOB_NASA_J3GH;4416;N2;newvisionapp;05/12/2025 17:08;05/12/2025 17:10;00:01:34
348359;JOB_NASA_CME_NF;213580;N1;SD_NF;05/12/2025 17:04;05/12/2025 17:05;00:01:29
348358;JOB_NASA_CME_NF;214716;N1;newvisionapp;05/12/2025 17:04;05/12/2025 17:05;00:01:37
348357;JOB_NASA_CME_NF;146084;N1;SD_NF;05/12/2025 16:55;05/12/2025 16:56;00:01:23
348356;JOB_NASA_CME_NF;212720;N1;newvisionapp;05/12/2025 16:55;05/12/2025 16:56;00:01:31
348355;JOB_NASA_VA;3400;N2;SD_J3GH_IE02;05/12/2025 16:52;05/12/2025 16:54;00:01:45
348354;JOB_NASA_VA;6752;N2;SD_J4GL_VA22_VA41;05/12/2025 16:50;05/12/2025 16:52;00:01:44
348353;JOB_NASA_VA;352;N2;newvisionapp;05/12/2025 16:50;05/12/2025 16:54;00:03:59
348352;JOB_NASA_VA;7108;N2;SD_J3GH_IE02;05/12/2025 16:48;05/12/2025 16:49;00:01:25
348351;JOB_NASA_VA;2584;N2;SD_J4GL_VA22_VA41;05/12/2025 16:45;05/12/2025 16:48;00:02:12
348350;JOB_NASA_VA;6536;N2;newvisionapp;05/12/2025 16:45;05/12/2025 16:49;00:03:58
348349;JOB_NASA_VA;1132;N2;SD_J3GH_IE02;05/12/2025 16:45;05/12/2025 16:46;00:01:26
348348;JOB_NASA_VA;6168;N2;SD_J4GL_VA22_VA41;05/12/2025 16:42;05/12/2025 16:45;00:02:13
348347;JOB_NASA_VA;1976;N2;newvisionapp;05/12/2025 16:42;05/12/2025 16:46;00:03:58
348346;JOB_NASA_VA;5528;N2;SD_J3GH_IE02;05/12/2025 16:34;05/12/2025 16:36;00:01:29
348345;JOB_NASA_VA;3232;N2;SD_J4GL_VA22_VA41;05/12/2025 16:34;05/12/2025 16:48;00:14:35
348344;JOB_NASA_VA;3604;N2;newvisionapp;05/12/2025 16:33;05/12/2025 16:48;00:15:03
348343;JOB_NASA_VA;4968;N2;SD_J3GH_IE02;05/12/2025 16:33;05/12/2025 16:34;00:00:58
348342;JOB_NASA_VA;1268;N2;SD_J4GL_VA22_VA41;05/12/2025 16:31;05/12/2025 16:34;00:02:36
348341;JOB_NASA_VA;1616;N2;newvisionapp;05/12/2025 16:31;05/12/2025 16:36;00:04:33
348340;JOB_NASA_VA;2236;N2;SD_J4GL_VA22_VA41;05/12/2025 16:31;05/12/2025 16:33;00:02:29
348339;JOB_NASA_VA;3328;N2;newvisionapp;05/12/2025 16:30;05/12/2025 16:34;00:03:58
348338;JOB_NASA_VA;5084;N2;SD_J3GH_IE02;05/12/2025 16:29;05/12/2025 16:30;00:01:00
348337;JOB_NASA_VA;2876;N2;SD_J4GL_VA22_VA41;05/12/2025 16:26;05/12/2025 16:29;00:02:33
348336;JOB_NASA_VA;6964;N2;newvisionapp;05/12/2025 16:26;05/12/2025 16:30;00:04:03
348335;JOB_NASA_VA;1660;N2;SD_J3GH_IE02;05/12/2025 16:25;05/12/2025 16:26;00:01:11
348334;JOB_NASA_CME_NF;213464;N1;SD_NF;05/12/2025 16:22;05/12/2025 16:24;00:01:45
348333;JOB_NASA_CME_NF;168784;N1;newvisionapp;05/12/2025 16:22;05/12/2025 16:24;00:01:54
348332;JOB_NASA_VA;4056;N2;newvisionapp;05/12/2025 16:21;05/12/2025 16:22;00:00:33
348331;JOB_NASA_VA;1784;N2;SD_J4GL_VA22_VA41;05/12/2025 16:20;05/12/2025 16:25;00:04:11
348330;JOB_NASA_VA;1240;N2;newvisionapp;05/12/2025 16:20;05/12/2025 16:26;00:05:59
348329;JOB_NASA_VA;3388;N2;newvisionapp;05/12/2025 16:18;05/12/2025 16:19;00:00:33
348328;JOB_NASA_VA;4056;N2;newvisionapp;05/12/2025 16:17;05/12/2025 16:18;00:00:34
348327;JOB_NASA_VA;6768;N2;SD_J4GL_VA22_VA41;05/12/2025 16:16;05/12/2025 16:31;00:14:44
348326;JOB_NASA_VA;3772;N2;newvisionapp;05/12/2025 16:16;05/12/2025 16:31;00:15:04
348325;JOB_NASA_VA;6440;N2;SD_J3GH_IE02;05/12/2025 16:12;05/12/2025 16:14;00:01:58
348324;JOB_NASA_VA;7136;N2;SD_J4GL_VA22_VA41;05/12/2025 16:09;05/12/2025 16:12;00:02:17
348323;JOB_NASA_VA;792;N2;newvisionapp;05/12/2025 16:09;05/12/2025 16:14;00:04:34
348322;JOB_NASA_VA;6892;N2;SD_J3GH_IE02;05/12/2025 16:09;05/12/2025 16:11;00:01:53
348321;JOB_NASA_VA;3612;N2;SD_J4GL_VA22_VA41;05/12/2025 16:06;05/12/2025 16:09;00:02:18
348320;JOB_NASA_VA;1772;N2;newvisionapp;05/12/2025 16:06;05/12/2025 16:11;00:04:34
348319;JOB_NASA_CME_NF;206060;N1;SD_NF;05/12/2025 16:03;05/12/2025 16:04;00:01:23
348318;JOB_NASA_CME_NF;207148;N1;newvisionapp;05/12/2025 16:03;05/12/2025 16:04;00:01:39
348317;JOB_NASA_VA;2720;N2;SD_J3GH_IE02;05/12/2025 16:01;05/12/2025 16:02;00:01:24
348316;JOB_NASA_VA;4232;N2;SD_J4GL_VA22_VA41;05/12/2025 15:59;05/12/2025 16:01;00:01:41
348315;JOB_NASA_VA;1072;N2;newvisionapp;05/12/2025 15:59;05/12/2025 16:02;00:02:33
348314;JOB_NASA_VA;6444;N2;SD_J4GL_VA22_VA41;05/12/2025 15:58;05/12/2025 16:01;00:02:15
348313;JOB_NASA_VA;5764;N2;newvisionapp;05/12/2025 15:58;05/12/2025 16:02;00:03:59
348312;JOB_NASA_J3GH;4412;N2;SD_J3GH_IE02;05/12/2025 15:55;05/12/2025 15:56;00:00:43
348311;JOB_NASA_J3GH;5872;N2;newvisionapp;05/12/2025 15:55;05/12/2025 15:56;00:00:59
348310;JOB_NASA_CME_NF;214920;N1;SD_NF;05/12/2025 15:55;05/12/2025 15:56;00:01:28
348309;JOB_NASA_CME_NF;212328;N1;newvisionapp;05/12/2025 15:55;05/12/2025 15:56;00:01:43
348308;JOB_NASA_CME_NF;212928;N1;SD_NF;05/12/2025 15:51;05/12/2025 15:52;00:01:26
348307;JOB_NASA_CME_NF;214684;N1;newvisionapp;05/12/2025 15:51;05/12/2025 15:52;00:01:34
348306;JOB_NASA_CME_NF;167908;N1;newvisionapp;05/12/2025 15:49;05/12/2025 15:49;00:00:14
348305;JOB_NASA_VA;2388;N2;SD_J3GH_IE02;05/12/2025 15:49;05/12/2025 15:50;00:00:52
348304;JOB_NASA_VA;6576;N2;newvisionapp;05/12/2025 15:47;05/12/2025 15:48;00:00:33
348303;JOB_NASA_CME_NF;212884;N1;SD_NF;05/12/2025 15:47;05/12/2025 15:49;00:01:29
348302;JOB_NASA_CME_NF;173324;N1;newvisionapp;05/12/2025 15:47;05/12/2025 15:49;00:01:44
348301;JOB_NASA_VA;1308;N2;SD_J4GL_VA22_VA41;05/12/2025 15:46;05/12/2025 15:49;00:02:16
348300;JOB_NASA_VA;4092;N2;newvisionapp;05/12/2025 15:46;05/12/2025 15:50;00:03:33
348299;JOB_NASA_CME_NF;165904;N1;SD_NF;05/12/2025 15:45;05/12/2025 15:47;00:01:19
348298;JOB_NASA_CME_NF;214240;N1;newvisionapp;05/12/2025 15:45;05/12/2025 15:47;00:01:28
348297;JOB_NASA_CME_NF;168484;N1;SD_NF;05/12/2025 15:44;05/12/2025 15:45;00:01:23
348296;JOB_NASA_CME_NF;214916;N1;newvisionapp;05/12/2025 15:44;05/12/2025 15:45;00:01:33
348295;JOB_NASA_VA;2244;N2;SD_J4GL_VA22_VA41;05/12/2025 15:43;05/12/2025 15:44;00:00:42
348294;JOB_NASA_VA;6252;N2;newvisionapp;05/12/2025 15:43;05/12/2025 15:44;00:00:59
348293;JOB_NASA_CME_NF;206952;N1;SD_NF;05/12/2025 15:41;05/12/2025 15:42;00:01:13
348292;JOB_NASA_CME_NF;213316;N1;newvisionapp;05/12/2025 15:41;05/12/2025 15:42;00:01:27
348291;JOB_NASA_VA;6832;N2;SD_J4GL_VA22_VA41;05/12/2025 15:37;05/12/2025 15:52;00:14:47
348290;JOB_NASA_VA;4784;N2;newvisionapp;05/12/2025 15:37;05/12/2025 15:52;00:15:03
348289;JOB_NASA_CME_NF;212116;N1;SD_NF;05/12/2025 15:37;05/12/2025 15:37;00:00:15
348288;JOB_NASA_CME_NF;214492;N1;newvisionapp;05/12/2025 15:37;05/12/2025 15:37;00:00:38
348287;JOB_NASA_VA;5764;N2;SD_J4GL_VA22_VA41;05/12/2025 15:36;05/12/2025 15:37;00:00:42
348286;JOB_NASA_VA;1696;N2;newvisionapp;05/12/2025 15:36;05/12/2025 15:37;00:00:59
348285;JOB_NASA_VA;5372;N2;SD_J3GH_IE02;05/12/2025 15:34;05/12/2025 15:36;00:01:24
348284;JOB_NASA_CME_NF;214208;N1;SD_NF;05/12/2025 15:33;05/12/2025 15:33;00:00:17
348283;JOB_NASA_CME_NF;213464;N1;newvisionapp;05/12/2025 15:33;05/12/2025 15:33;00:00:27
348282;JOB_NASA_VA;3680;N2;newvisionapp;05/12/2025 15:31;05/12/2025 15:32;00:00:33
348281;JOB_NASA_VA;4920;N2;SD_J4GL_VA22_VA41;05/12/2025 15:30;05/12/2025 15:34;00:03:42
348280;JOB_NASA_VA;6856;N2;newvisionapp;05/12/2025 15:30;05/12/2025 15:36;00:05:33
348279;JOB_NASA_VA;5468;N2;SD_J4GL_VA22_VA41;05/12/2025 15:27;05/12/2025 15:28;00:00:43
348278;JOB_NASA_VA;1096;N2;newvisionapp;05/12/2025 15:27;05/12/2025 15:28;00:00:59
348277;JOB_NASA_CME_NF;214500;N1;SD_NF;05/12/2025 15:27;05/12/2025 15:28;00:01:22
348276;JOB_NASA_CME_NF;213312;N1;newvisionapp;05/12/2025 15:27;05/12/2025 15:28;00:01:37
348275;JOB_NASA_CME_NF;212612;N1;SD_NF;05/12/2025 15:26;05/12/2025 15:26;00:00:17
348274;JOB_NASA_CME_NF;206640;N1;newvisionapp;05/12/2025 15:26;05/12/2025 15:26;00:00:27
348273;JOB_NASA_VA;32;N2;SD_J4GL_VA22_VA41;05/12/2025 15:25;05/12/2025 15:26;00:00:44
348272;JOB_NASA_VA;7036;N2;newvisionapp;05/12/2025 15:25;05/12/2025 15:27;00:01:33
348271;JOB_NASA_CME_NF;212624;N1;SD_NF;05/12/2025 15:22;05/12/2025 15:22;00:00:16
348270;JOB_NASA_CME_NF;214516;N1;newvisionapp;05/12/2025 15:22;05/12/2025 15:22;00:00:25
348269;JOB_NASA_VA;1500;N2;SD_J3GH_IE02;05/12/2025 15:21;05/12/2025 15:23;00:01:53
348268;JOB_NASA_CME_NF;212560;N1;SD_NF;05/12/2025 15:20;05/12/2025 15:21;00:00:57
348267;JOB_NASA_CME_NF;201008;N1;newvisionapp;05/12/2025 15:20;05/12/2025 15:21;00:01:11
348266;JOB_NASA_VA;1956;N2;SD_J3GH_IE02;05/12/2025 15:20;05/12/2025 15:22;00:01:57
348265;JOB_NASA_VA;6524;N2;newvisionapp;05/12/2025 15:19;05/12/2025 15:20;00:00:32
348264;JOB_NASA_VA;6084;N2;SD_J4GL_VA22_VA41;05/12/2025 15:18;05/12/2025 15:21;00:02:14
348263;JOB_NASA_VA;3528;N2;newvisionapp;05/12/2025 15:18;05/12/2025 15:23;00:04:32
348262;JOB_NASA_VA;3520;N2;SD_J3GH_IE02;05/12/2025 15:18;05/12/2025 15:20;00:01:46
348261;JOB_NASA_VA;6936;N2;SD_J4GL_VA22_VA41;05/12/2025 15:17;05/12/2025 15:20;00:02:14
348260;JOB_NASA_VA;4500;N2;newvisionapp;05/12/2025 15:17;05/12/2025 15:22;00:04:33
348259;JOB_NASA_VA;4308;N2;SD_J4GL_VA22_VA41;05/12/2025 15:15;05/12/2025 15:18;00:02:10
348258;JOB_NASA_VA;6724;N2;SD_J3GH_IE02;05/12/2025 15:15;05/12/2025 15:17;00:01:15
348257;JOB_NASA_VA;7008;N2;newvisionapp;05/12/2025 15:15;05/12/2025 15:20;00:04:33
348256;JOB_NASA_VA;5836;N2;SD_J4GL_VA22_VA41;05/12/2025 15:13;05/12/2025 15:14;00:00:53
348255;JOB_NASA_VA;1240;N2;newvisionapp;05/12/2025 15:12;05/12/2025 15:15;00:02:32
348254;JOB_NASA_VA;4700;N2;SD_J4GL_VA22_VA41;05/12/2025 15:11;05/12/2025 15:15;00:03:39
348253;JOB_NASA_VA;3892;N2;newvisionapp;05/12/2025 15:11;05/12/2025 15:17;00:05:33
348252;JOB_NASA_CME_NF;193436;N1;SD_NF;05/12/2025 15:04;05/12/2025 15:05;00:01:28
348251;JOB_NASA_CME_NF;214952;N1;newvisionapp;05/12/2025 15:04;05/12/2025 15:05;00:01:35
348250;JOB_NASA_VA;2540;N2;SD_J3GH_IE02;05/12/2025 15:02;05/12/2025 15:04;00:01:17
348249;JOB_NASA_VA;5284;N2;newvisionapp;05/12/2025 15:00;05/12/2025 15:01;00:00:32
348248;JOB_NASA_VA;6376;N2;SD_J4GL_VA22_VA41;05/12/2025 14:59;05/12/2025 15:02;00:02:36
348247;JOB_NASA_VA;2844;N2;newvisionapp;05/12/2025 14:59;05/12/2025 15:04;00:04:32
348246;JOB_NASA_VA;5876;N2;SD_J4GL_VA22_VA41;05/12/2025 14:58;05/12/2025 15:02;00:03:44
348245;JOB_NASA_VA;5484;N2;newvisionapp;05/12/2025 14:58;05/12/2025 15:03;00:04:33
348244;JOB_NASA_CME_NF;167200;N1;SD_NF;05/12/2025 14:58;05/12/2025 14:59;00:01:27
348243;JOB_NASA_CME_NF;211096;N1;newvisionapp;05/12/2025 14:58;05/12/2025 14:59;00:01:36
348242;JOB_NASA_VA;1808;N2;newvisionapp;05/12/2025 14:56;05/12/2025 14:57;00:00:33
348241;JOB_NASA_VA;3932;N2;SD_J4GL_VA22_VA41;05/12/2025 14:55;05/12/2025 15:10;00:14:41
348240;JOB_NASA_VA;7096;N2;newvisionapp;05/12/2025 14:55;05/12/2025 15:10;00:15:00
348239;JOB_NASA_CME_NF;168916;N1;newvisionapp;05/12/2025 14:52;05/12/2025 14:52;00:00:09
348238;JOB_NASA_VA;5528;N2;SD_J4GL_VA22_VA41;05/12/2025 14:51;05/12/2025 14:52;00:00:42
348237;JOB_NASA_VA;2572;N2;newvisionapp;05/12/2025 14:51;05/12/2025 14:52;00:00:59
348236;JOB_NASA_VA;6096;N2;SD_J3GH_IE02;05/12/2025 14:50;05/12/2025 14:51;00:00:59
348235;JOB_NASA_J3GH;7016;N2;newvisionapp;05/12/2025 14:50;05/12/2025 14:51;00:00:33
348234;JOB_NASA_CME_NF;213896;N1;SD_NF;05/12/2025 14:49;05/12/2025 14:51;00:02:38
348233;JOB_NASA_CME_NF;212772;N1;newvisionapp;05/12/2025 14:49;05/12/2025 14:51;00:02:50
348232;JOB_NASA_VA;3936;N2;SD_J3GH_IE02;05/12/2025 14:48;05/12/2025 14:50;00:01:23
348231;JOB_NASA_VA;5232;N2;SD_J4GL_VA22_VA41;05/12/2025 14:47;05/12/2025 14:50;00:02:34
348230;JOB_NASA_VA;1468;N2;SD_J3GH_IE02;05/12/2025 14:47;05/12/2025 14:49;00:01:25
348229;JOB_NASA_VA;3080;N2;newvisionapp;05/12/2025 14:47;05/12/2025 14:51;00:03:58
348228;JOB_NASA_VA;6640;N2;SD_J4GL_VA22_VA41;05/12/2025 14:46;05/12/2025 14:47;00:00:41
348227;JOB_NASA_VA;3988;N2;newvisionapp;05/12/2025 14:46;05/12/2025 14:49;00:02:33
348226;JOB_NASA_VA;6708;N2;newvisionapp;05/12/2025 14:45;05/12/2025 14:46;00:00:33
348225;JOB_NASA_VA;5900;N2;newvisionapp;05/12/2025 14:44;05/12/2025 14:45;00:00:33
348224;JOB_NASA_CME_NF;213804;N1;SD_NF;05/12/2025 14:44;05/12/2025 14:45;00:01:19
348223;JOB_NASA_CME_NF;165268;N1;newvisionapp;05/12/2025 14:44;05/12/2025 14:45;00:01:29
348222;JOB_NASA_VA;6924;N2;newvisionapp;05/12/2025 14:43;05/12/2025 14:44;00:00:33
348221;JOB_NASA_VA;3448;N2;newvisionapp;05/12/2025 14:42;05/12/2025 14:43;00:00:33
348220;JOB_NASA_CME_NF;213232;N1;SD_NF;05/12/2025 14:42;05/12/2025 14:43;00:01:26
348219;JOB_NASA_CME_NF;215028;N1;newvisionapp;05/12/2025 14:42;05/12/2025 14:43;00:01:39
348218;JOB_NASA_VA;7096;N2;SD_J4GL_VA22_VA41;05/12/2025 14:41;05/12/2025 14:48;00:06:33
348217;JOB_NASA_VA;6568;N2;newvisionapp;05/12/2025 14:41;05/12/2025 14:50;00:08:33
348216;JOB_NASA_VA;182120;N2;newvisionapp;05/12/2025 14:36;05/12/2025 14:36;00:00:26
348215;JOB_NASA_VA;156244;N2;newvisionapp;05/12/2025 14:35;05/12/2025 14:35;00:00:27
348214;JOB_NASA_VA;168816;N2;newvisionapp;05/12/2025 14:34;05/12/2025 14:34;00:00:25
348213;JOB_NASA_VA;181236;N2;SD_J4GL_VA22_VA41;05/12/2025 14:33;05/12/2025 14:37;00:03:31
348212;JOB_NASA_VA;180744;N2;newvisionapp;05/12/2025 14:33;05/12/2025 14:37;00:03:59
348211;JOB_NASA_VA;180940;N2;SD_J4GL_VA22_VA41;05/12/2025 14:32;05/12/2025 14:41;00:08:31
348210;JOB_NASA_VA;181348;N2;newvisionapp;05/12/2025 14:32;05/12/2025 14:41;00:08:58
348209;JOB_NASA_VA;180744;N2;SD_J4GL_VA22_VA41;05/12/2025 14:31;05/12/2025 14:32;00:00:37
348208;JOB_NASA_VA;171556;N2;newvisionapp;05/12/2025 14:31;05/12/2025 14:32;00:01:28
348207;JOB_NASA_VA;181404;N2;newvisionapp;05/12/2025 14:26;05/12/2025 14:26;00:00:26
348206;JOB_NASA_VA;181888;N2;SD_J4GL_VA22_VA41;05/12/2025 14:25;05/12/2025 14:26;00:00:57
348205;JOB_NASA_VA;180940;N2;newvisionapp;05/12/2025 14:25;05/12/2025 14:26;00:01:26
348204;JOB_NASA_VA;180536;N2;SD_J4GL_VA22_VA41;05/12/2025 14:24;05/12/2025 14:25;00:01:05
348203;JOB_NASA_VA;181284;N2;newvisionapp;05/12/2025 14:24;05/12/2025 14:25;00:01:28
348202;JOB_NASA_VA;181468;N2;SD_J4GL_VA22_VA41;05/12/2025 14:23;05/12/2025 14:41;00:17:33
348201;JOB_NASA_VA;180696;N2;newvisionapp;05/12/2025 14:23;05/12/2025 14:41;00:17:55
348200;JOB_NASA_VA;181408;N2;SD_J4GL_VA22_VA41;05/12/2025 14:22;05/12/2025 14:23;00:00:37
348199;JOB_NASA_VA;181824;N2;newvisionapp;05/12/2025 14:22;05/12/2025 14:23;00:01:28
348198;JOB_NASA_VA;181224;N2;newvisionapp;05/12/2025 14:21;05/12/2025 14:21;00:00:27
348197;JOB_NASA_VA;179116;N2;SD_J3GH_IE02;05/12/2025 14:21;05/12/2025 14:21;00:00:34
348196;JOB_NASA_VA;179480;N2;SD_J4GL_VA22_VA41;05/12/2025 14:20;05/12/2025 14:23;00:02:33
348195;JOB_NASA_VA;178532;N2;newvisionapp;05/12/2025 14:20;05/12/2025 14:23;00:02:58
348194;JOB_NASA_VA;180556;N2;newvisionapp;05/12/2025 14:18;05/12/2025 14:18;00:00:28
348193;JOB_NASA_CME_NF;214284;N1;SD_NF;05/12/2025 14:17;05/12/2025 14:19;00:01:30
348192;JOB_NASA_VA;181224;N2;SD_J4GL_VA22_VA41;05/12/2025 14:17;05/12/2025 14:21;00:03:33
348191;JOB_NASA_CME_NF;214080;N1;newvisionapp;05/12/2025 14:17;05/12/2025 14:19;00:01:38
348190;JOB_NASA_VA;180520;N2;newvisionapp;05/12/2025 14:17;05/12/2025 14:21;00:04:28
348189;JOB_NASA_VA;179740;N2;newvisionapp;05/12/2025 14:15;05/12/2025 14:15;00:00:28
348188;JOB_NASA_VA;181024;N2;SD_J3GH_IE02;05/12/2025 14:14;05/12/2025 14:16;00:01:39
348187;JOB_NASA_VA;179152;N2;newvisionapp;05/12/2025 14:14;05/12/2025 14:14;00:00:28
348186;JOB_NASA_VA;180228;N2;newvisionapp;05/12/2025 14:13;05/12/2025 14:13;00:00:28
348185;JOB_NASA_CME_NF;214380;N1;SD_NF;05/12/2025 14:12;05/12/2025 14:13;00:01:18
348184;JOB_NASA_VA;181056;N2;SD_J4GL_VA22_VA41;05/12/2025 14:12;05/12/2025 14:15;00:02:34
348183;JOB_NASA_CME_NF;214728;N1;newvisionapp;05/12/2025 14:12;05/12/2025 14:13;00:01:28
348182;JOB_NASA_VA;178324;N2;newvisionapp;05/12/2025 14:12;05/12/2025 14:16;00:04:26
348181;JOB_NASA_VA;181244;N2;SD_J3GH_IE02;05/12/2025 14:11;05/12/2025 14:13;00:01:07
348180;JOB_NASA_VA;179940;N2;newvisionapp;05/12/2025 14:11;05/12/2025 14:12;00:00:54
348179;JOB_NASA_VA;179484;N2;SD_J4GL_VA22_VA41;05/12/2025 14:11;05/12/2025 14:25;00:14:35
348178;JOB_NASA_CME_NF;213064;N1;SD_NF;05/12/2025 14:10;05/12/2025 14:10;00:00:14
348177;JOB_NASA_CME_NF;213880;N1;newvisionapp;05/12/2025 14:10;05/12/2025 14:10;00:00:23
348176;JOB_NASA_VA;178976;N2;newvisionapp;05/12/2025 14:10;05/12/2025 14:25;00:15:26
